,SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
1244,SO44888,1,5
1245,SO44888,1,9
1246,SO44891,1,5
1247,SO44891,1,9
1248,SO44892,1,5
1249,SO44892,1,9
1250,SO44893,1,5
1251,SO44893,1,9
1252,SO44897,1,5
1253,SO44897,1,9
1254,SO44898,1,5
1255,SO44898,1,9
1256,SO44900,1,5
1257,SO44900,1,9
1258,SO44901,1,5
1259,SO44901,1,9
1260,SO44902,1,5
1261,SO44902,1,9
1262,SO44903,1,5
1263,SO44903,1,9
1264,SO44905,1,5
1265,SO44905,1,9
1266,SO44906,1,5
1267,SO44906,1,9
1268,SO44908,1,5
1269,SO44908,1,9
1270,SO44909,1,5
1271,SO44909,1,9
1272,SO44912,1,5
1273,SO44912,1,9
1274,SO44913,1,5
1275,SO44913,1,9
1276,SO44914,1,5
1277,SO44914,1,9
1278,SO44915,1,5
1279,SO44915,1,9
1280,SO44916,1,5
1281,SO44916,1,9
1282,SO44917,1,5
1283,SO44917,1,9
1284,SO44919,1,5
1285,SO44919,1,9
1286,SO44921,1,5
1287,SO44921,1,9
1288,SO44922,1,5
1289,SO44922,1,9
1290,SO44923,1,5
1291,SO44923,1,9
1292,SO44924,1,5
1293,SO44924,1,9
1294,SO44925,1,5
1295,SO44925,1,9
1296,SO44928,1,5
1297,SO44928,1,9
1298,SO44929,1,5
1299,SO44929,1,9
1300,SO44930,1,5
1301,SO44930,1,9
1302,SO44931,1,5
1303,SO44931,1,9
1304,SO44932,1,5
1305,SO44932,1,9
1306,SO44933,1,5
1307,SO44933,1,9
1308,SO44934,1,5
1309,SO44934,1,9
1310,SO44935,1,5
1311,SO44935,1,9
1312,SO44936,1,5
1313,SO44936,1,9
1314,SO44937,1,5
1315,SO44937,1,9
1316,SO44938,1,5
1317,SO44938,1,9
1318,SO44939,1,5
1319,SO44939,1,9
1320,SO44940,1,5
1321,SO44940,1,9
1322,SO44941,1,5
1323,SO44941,1,9
1324,SO44942,1,5
1325,SO44942,1,9
1326,SO44948,1,5
1327,SO44948,1,9
1328,SO44950,1,5
1329,SO44950,1,9
1330,SO44951,1,5
1331,SO44951,1,9
1332,SO44953,1,5
1333,SO44953,1,9
1334,SO44954,1,5
1335,SO44954,1,9
1336,SO44957,1,5
1337,SO44957,1,9
1338,SO44959,1,5
1339,SO44959,1,9
1340,SO44960,1,5
1341,SO44960,1,9
1342,SO44961,1,5
1343,SO44961,1,9
1344,SO44962,1,5
1345,SO44962,1,9
1346,SO44966,1,5
1347,SO44966,1,9
1348,SO44967,1,5
1349,SO44967,1,9
1350,SO44969,1,5
1351,SO44969,1,9
1352,SO44970,1,5
1353,SO44970,1,9
1354,SO44971,1,5
1355,SO44971,1,9
1356,SO44972,1,5
1357,SO44972,1,9
1358,SO44973,1,5
1359,SO44973,1,9
1360,SO44974,1,5
1361,SO44974,1,9
1362,SO44975,1,5
1363,SO44975,1,9
1364,SO44976,1,5
1365,SO44976,1,9
1366,SO44977,1,5
1367,SO44977,1,9
1368,SO44979,1,5
1369,SO44979,1,9
1370,SO44980,1,5
1371,SO44980,1,9
1372,SO44981,1,5
1373,SO44981,1,9
1374,SO44982,1,5
1375,SO44982,1,9
1376,SO44983,1,5
1377,SO44983,1,9
1378,SO44984,1,5
1379,SO44984,1,9
1380,SO44985,1,5
1381,SO44985,1,9
1382,SO44987,1,5
1383,SO44987,1,9
1384,SO44989,1,5
1385,SO44989,1,9
1386,SO44991,1,5
1387,SO44991,1,9
1388,SO44992,1,5
1389,SO44992,1,9
1390,SO44994,1,5
1391,SO44994,1,9
1392,SO44995,1,5
1393,SO44995,1,9
1394,SO44997,1,5
1395,SO44997,1,9
1396,SO44999,1,5
1397,SO44999,1,9
1398,SO45000,1,5
1399,SO45000,1,9
1400,SO45001,1,5
1401,SO45001,1,9
1402,SO45002,1,5
1403,SO45002,1,9
1404,SO45003,1,5
1405,SO45003,1,9
1406,SO45004,1,5
1407,SO45004,1,9
1408,SO45005,1,5
1409,SO45005,1,9
1410,SO45006,1,5
1411,SO45006,1,9
1412,SO45007,1,5
1413,SO45007,1,9
1414,SO45008,1,5
1415,SO45008,1,9
1416,SO45010,1,5
1417,SO45010,1,9
1418,SO45011,1,5
1419,SO45011,1,9
1420,SO45013,1,5
1421,SO45013,1,9
1422,SO45016,1,5
1423,SO45016,1,9
1424,SO45017,1,5
1425,SO45017,1,9
1426,SO45018,1,5
1427,SO45018,1,9
1428,SO45019,1,5
1429,SO45019,1,9
1430,SO45020,1,5
1431,SO45020,1,9
1432,SO45023,1,5
1433,SO45023,1,9
1434,SO45025,1,5
1435,SO45025,1,9
1436,SO45027,1,5
1437,SO45027,1,9
1438,SO45028,1,5
1439,SO45028,1,9
1440,SO45029,1,5
1441,SO45029,1,9
1442,SO45031,1,5
1443,SO45031,1,9
1444,SO45032,1,5
1445,SO45032,1,9
1446,SO45033,1,5
1447,SO45033,1,9
1448,SO45034,1,5
1449,SO45034,1,9
1450,SO45035,1,5
1451,SO45035,1,9
1452,SO45036,1,5
1453,SO45036,1,9
1454,SO45078,1,5
1455,SO45078,1,9
1456,SO45079,1,5
1457,SO45079,1,9
1458,SO45083,1,5
1459,SO45083,1,9
1460,SO45084,1,5
1461,SO45084,1,9
1462,SO45085,1,5
1463,SO45085,1,9
1464,SO45086,1,5
1465,SO45086,1,9
1466,SO45090,1,5
1467,SO45090,1,9
1468,SO45091,1,5
1469,SO45091,1,9
1470,SO45092,1,5
1471,SO45092,1,9
1472,SO45093,1,5
1473,SO45093,1,9
1474,SO45094,1,5
1475,SO45094,1,9
1476,SO45096,1,5
1477,SO45096,1,9
1478,SO45097,1,5
1479,SO45097,1,9
1480,SO45098,1,5
1481,SO45098,1,9
1482,SO45099,1,5
1483,SO45099,1,9
1484,SO45101,1,5
1485,SO45101,1,9
1486,SO45102,1,5
1487,SO45102,1,9
1488,SO45103,1,5
1489,SO45103,1,9
1490,SO45104,1,5
1491,SO45104,1,9
1492,SO45105,1,5
1493,SO45105,1,9
1494,SO45107,1,5
1495,SO45107,1,9
1496,SO45108,1,5
1497,SO45108,1,9
1498,SO45109,1,5
1499,SO45109,1,9
1500,SO45110,1,5
1501,SO45110,1,9
1502,SO45113,1,5
1503,SO45113,1,9
1504,SO45114,1,5
1505,SO45114,1,9
1506,SO45116,1,5
1507,SO45116,1,9
1508,SO45118,1,5
1509,SO45118,1,9
1510,SO45119,1,5
1511,SO45119,1,9
1512,SO45121,1,5
1513,SO45121,1,9
1514,SO45122,1,5
1515,SO45122,1,9
1516,SO45123,1,5
1517,SO45123,1,9
1518,SO45124,1,5
1519,SO45124,1,9
1520,SO45125,1,5
1521,SO45125,1,9
1522,SO45126,1,5
1523,SO45126,1,9
1524,SO45127,1,5
1525,SO45127,1,9
1526,SO45128,1,5
1527,SO45128,1,9
1528,SO45130,1,5
1529,SO45130,1,9
1530,SO45133,1,5
1531,SO45133,1,9
1532,SO45134,1,5
1533,SO45134,1,9
1534,SO45135,1,5
1535,SO45135,1,9
1536,SO45136,1,5
1537,SO45136,1,9
1538,SO45137,1,5
1539,SO45137,1,9
1540,SO45139,1,5
1541,SO45139,1,9
1542,SO45140,1,5
1543,SO45140,1,9
1544,SO45141,1,5
1545,SO45141,1,9
1546,SO45142,1,5
1547,SO45142,1,9
1548,SO45143,1,5
1549,SO45143,1,9
1550,SO45144,1,5
1551,SO45144,1,9
1552,SO45145,1,5
1553,SO45145,1,9
1554,SO45146,1,5
1555,SO45146,1,9
1556,SO45147,1,5
1557,SO45147,1,9
1558,SO45149,1,5
1559,SO45149,1,9
1560,SO45151,1,5
1561,SO45151,1,9
1562,SO45152,1,5
1563,SO45152,1,9
1564,SO45153,1,5
1565,SO45153,1,9
1566,SO45154,1,5
1567,SO45154,1,9
1568,SO45155,1,5
1569,SO45155,1,9
1570,SO45160,1,5
1571,SO45160,1,9
1572,SO45162,1,5
1573,SO45162,1,9
1574,SO45165,1,5
1575,SO45165,1,9
1576,SO45166,1,5
1577,SO45166,1,9
1578,SO45167,1,5
1579,SO45167,1,9
1580,SO45168,1,5
1581,SO45168,1,9
1582,SO45169,1,5
1583,SO45169,1,9
1584,SO45173,1,5
1585,SO45173,1,9
1586,SO45174,1,5
1587,SO45174,1,9
1588,SO45175,1,5
1589,SO45175,1,9
1590,SO45176,1,5
1591,SO45176,1,9
1592,SO45177,1,5
1593,SO45177,1,9
1594,SO45180,1,5
1595,SO45180,1,9
1596,SO45181,1,5
1597,SO45181,1,9
1598,SO45182,1,5
1599,SO45182,1,9
1600,SO45185,1,5
1601,SO45185,1,9
1602,SO45186,1,5
1603,SO45186,1,9
1604,SO45187,1,5
1605,SO45187,1,9
1606,SO45188,1,5
1607,SO45188,1,9
1608,SO45189,1,5
1609,SO45189,1,9
1610,SO45190,1,5
1611,SO45190,1,9
1612,SO45192,1,5
1613,SO45192,1,9
1614,SO45193,1,5
1615,SO45193,1,9
1616,SO45194,1,5
1617,SO45194,1,9
1618,SO45195,1,5
1619,SO45195,1,9
1620,SO45196,1,5
1621,SO45196,1,9
1622,SO45197,1,5
1623,SO45197,1,9
1624,SO45198,1,5
1625,SO45198,1,9
1626,SO45200,1,5
1627,SO45200,1,9
1628,SO45201,1,5
1629,SO45201,1,9
1630,SO45202,1,5
1631,SO45202,1,9
1632,SO45203,1,5
1633,SO45203,1,9
1634,SO45206,1,5
1635,SO45206,1,9
1636,SO45207,1,5
1637,SO45207,1,9
1638,SO45209,1,5
1639,SO45209,1,9
1640,SO45210,1,5
1641,SO45210,1,9
1642,SO45211,1,5
1643,SO45211,1,9
1644,SO45212,1,5
1645,SO45212,1,9
1646,SO45214,1,5
1647,SO45214,1,9
1648,SO45215,1,5
1649,SO45215,1,9
1650,SO45216,1,5
1651,SO45216,1,9
1652,SO45217,1,5
1653,SO45217,1,9
1654,SO45219,1,5
1655,SO45219,1,9
1656,SO45220,1,5
1657,SO45220,1,9
1658,SO45221,1,5
1659,SO45221,1,9
1660,SO45223,1,5
1661,SO45223,1,9
1662,SO45224,1,5
1663,SO45224,1,9
1664,SO45228,1,5
1665,SO45228,1,9
1666,SO45230,1,5
1667,SO45230,1,9
1668,SO45231,1,5
1669,SO45231,1,9
1670,SO45232,1,5
1671,SO45232,1,9
1672,SO45235,1,5
1673,SO45235,1,9
1674,SO45236,1,5
1675,SO45236,1,9
1676,SO45237,1,5
1677,SO45237,1,9
1678,SO45240,1,5
1679,SO45240,1,9
1680,SO45241,1,5
1681,SO45241,1,9
1682,SO45242,1,5
1683,SO45242,1,9
1684,SO45245,1,5
1685,SO45245,1,9
1686,SO45246,1,5
1687,SO45246,1,9
1688,SO45249,1,5
1689,SO45249,1,9
1690,SO45250,1,5
1691,SO45250,1,9
1692,SO45252,1,5
1693,SO45252,1,9
1694,SO45253,1,5
1695,SO45253,1,9
1696,SO45254,1,5
1697,SO45254,1,9
1698,SO45255,1,5
1699,SO45255,1,9
1700,SO45257,1,5
1701,SO45257,1,9
1702,SO45259,1,5
1703,SO45259,1,9
1704,SO45260,1,5
1705,SO45260,1,9
1706,SO45261,1,5
1707,SO45261,1,9
1708,SO45262,1,5
1709,SO45262,1,9
1710,SO45345,1,5
1711,SO45345,1,9
1712,SO45346,1,5
1713,SO45346,1,9
1714,SO45348,1,5
1715,SO45348,1,9
1716,SO45349,1,5
1717,SO45349,1,9
1718,SO45350,1,5
1719,SO45350,1,9
1720,SO45351,1,5
1721,SO45351,1,9
1722,SO45352,1,5
1723,SO45352,1,9
1724,SO45353,1,5
1725,SO45353,1,9
1726,SO45355,1,5
1727,SO45355,1,9
1728,SO45356,1,5
1729,SO45356,1,9
1730,SO45358,1,5
1731,SO45358,1,9
1732,SO45359,1,5
1733,SO45359,1,9
1734,SO45360,1,5
1735,SO45360,1,9
1736,SO45361,1,5
1737,SO45361,1,9
1738,SO45362,1,5
1739,SO45362,1,9
1740,SO45363,1,5
1741,SO45363,1,9
1742,SO45364,1,5
1743,SO45364,1,9
1744,SO45365,1,5
1745,SO45365,1,9
1746,SO45369,1,5
1747,SO45369,1,9
1748,SO45370,1,5
1749,SO45370,1,9
1750,SO45371,1,5
1751,SO45371,1,9
1752,SO45374,1,5
1753,SO45374,1,9
1754,SO45375,1,5
1755,SO45375,1,9
1756,SO45377,1,5
1757,SO45377,1,9
1758,SO45378,1,5
1759,SO45378,1,9
1760,SO45379,1,5
1761,SO45379,1,9
1762,SO45382,1,5
1763,SO45382,1,9
1764,SO45386,1,5
1765,SO45386,1,9
1766,SO45387,1,5
1767,SO45387,1,9
1768,SO45389,1,5
1769,SO45389,1,9
1770,SO45390,1,5
1771,SO45390,1,9
1772,SO45391,1,5
1773,SO45391,1,9
1774,SO45393,1,5
1775,SO45393,1,9
1776,SO45395,1,5
1777,SO45395,1,9
1778,SO45396,1,5
1779,SO45396,1,9
1780,SO45397,1,5
1781,SO45397,1,9
1782,SO45398,1,5
1783,SO45398,1,9
1784,SO45399,1,5
1785,SO45399,1,9
1786,SO45400,1,5
1787,SO45400,1,9
1788,SO45401,1,5
1789,SO45401,1,9
1790,SO45403,1,5
1791,SO45403,1,9
1792,SO45404,1,5
1793,SO45404,1,9
1794,SO45405,1,5
1795,SO45405,1,9
1796,SO45407,1,5
1797,SO45407,1,9
1798,SO45408,1,5
1799,SO45408,1,9
1800,SO45409,1,5
1801,SO45409,1,9
1802,SO45410,1,5
1803,SO45410,1,9
1804,SO45411,1,5
1805,SO45411,1,9
1806,SO45412,1,5
1807,SO45412,1,9
1808,SO45413,1,5
1809,SO45413,1,9
1810,SO45415,1,5
1811,SO45415,1,9
1812,SO45416,1,5
1813,SO45416,1,9
1814,SO45417,1,5
1815,SO45417,1,9
1816,SO45418,1,5
1817,SO45418,1,9
1818,SO45419,1,5
1819,SO45419,1,9
1820,SO45420,1,5
1821,SO45420,1,9
1822,SO45421,1,5
1823,SO45421,1,9
1824,SO45422,1,5
1825,SO45422,1,9
1826,SO45424,1,5
1827,SO45424,1,9
1828,SO45425,1,5
1829,SO45425,1,9
1830,SO45426,1,5
1831,SO45426,1,9
1832,SO45429,1,5
1833,SO45429,1,9
1834,SO45430,1,5
1835,SO45430,1,9
1836,SO45431,1,5
1837,SO45431,1,9
1838,SO45432,1,5
1839,SO45432,1,9
1840,SO45433,1,5
1841,SO45433,1,9
1842,SO45434,1,5
1843,SO45434,1,9
1844,SO45436,1,5
1845,SO45436,1,9
1846,SO45437,1,5
1847,SO45437,1,9
1848,SO45438,1,5
1849,SO45438,1,9
1850,SO45440,1,5
1851,SO45440,1,9
1852,SO45441,1,5
1853,SO45441,1,9
1854,SO45442,1,5
1855,SO45442,1,9
1856,SO45443,1,5
1857,SO45443,1,9
1858,SO45444,1,5
1859,SO45444,1,9
1860,SO45445,1,5
1861,SO45445,1,9
1862,SO45447,1,5
1863,SO45447,1,9
1864,SO45449,1,5
1865,SO45449,1,9
1866,SO45450,1,5
1867,SO45450,1,9
1868,SO45451,1,5
1869,SO45451,1,9
1870,SO45452,1,5
1871,SO45452,1,9
1872,SO45453,1,5
1873,SO45453,1,9
1874,SO45454,1,5
1875,SO45454,1,9
1876,SO45455,1,5
1877,SO45455,1,9
1878,SO45456,1,5
1879,SO45456,1,9
1880,SO45457,1,5
1881,SO45457,1,9
1882,SO45458,1,5
1883,SO45458,1,9
1884,SO45459,1,5
1885,SO45459,1,9
1886,SO45461,1,5
1887,SO45461,1,9
1888,SO45462,1,5
1889,SO45462,1,9
1890,SO45463,1,5
1891,SO45463,1,9
1892,SO45464,1,5
1893,SO45464,1,9
1894,SO45466,1,5
1895,SO45466,1,9
1896,SO45468,1,5
1897,SO45468,1,9
1898,SO45470,1,5
1899,SO45470,1,9
1900,SO45471,1,5
1901,SO45471,1,9
1902,SO45472,1,5
1903,SO45472,1,9
1904,SO45473,1,5
1905,SO45473,1,9
1906,SO45474,1,5
1907,SO45474,1,9
1908,SO45475,1,5
1909,SO45475,1,9
1910,SO45476,1,5
1911,SO45476,1,9
1912,SO45477,1,5
1913,SO45477,1,9
1914,SO45478,1,5
1915,SO45478,1,9
1916,SO45479,1,5
1917,SO45479,1,9
1918,SO45480,1,5
1919,SO45480,1,9
1920,SO45481,1,5
1921,SO45481,1,9
1922,SO45482,1,5
1923,SO45482,1,9
1924,SO45483,1,5
1925,SO45483,1,9
1926,SO45484,1,5
1927,SO45484,1,9
1928,SO45485,1,5
1929,SO45485,1,9
1930,SO45487,1,5
1931,SO45487,1,9
1932,SO45488,1,5
1933,SO45488,1,9
1934,SO45489,1,5
1935,SO45489,1,9
1936,SO45490,1,5
1937,SO45490,1,9
1938,SO45491,1,5
1939,SO45491,1,9
1940,SO45494,1,5
1941,SO45494,1,9
1942,SO45496,1,5
1943,SO45496,1,9
1944,SO45497,1,5
1945,SO45497,1,9
1946,SO45498,1,5
1947,SO45498,1,9
1948,SO45499,1,5
1949,SO45499,1,9
1950,SO45500,1,5
1951,SO45500,1,9
1952,SO45502,1,5
1953,SO45502,1,9
1954,SO45503,1,5
1955,SO45503,1,9
1956,SO45505,1,5
1957,SO45505,1,9
1958,SO45506,1,5
1959,SO45506,1,9
1960,SO45507,1,5
1961,SO45507,1,9
1962,SO45508,1,5
1963,SO45508,1,9
1964,SO45509,1,5
1965,SO45509,1,9
1966,SO45510,1,5
1967,SO45510,1,9
1968,SO45511,1,5
1969,SO45511,1,9
1970,SO45512,1,5
1971,SO45512,1,9
1972,SO45514,1,5
1973,SO45514,1,9
1974,SO45515,1,5
1975,SO45515,1,9
1976,SO45580,1,5
1977,SO45580,1,9
1978,SO45581,1,5
1979,SO45581,1,9
1980,SO45582,1,5
1981,SO45582,1,9
1982,SO45583,1,5
1983,SO45583,1,9
1984,SO45586,1,5
1985,SO45586,1,9
1986,SO45587,1,5
1987,SO45587,1,9
1988,SO45588,1,5
1989,SO45588,1,9
1990,SO45589,1,5
1991,SO45589,1,9
1992,SO45590,1,5
1993,SO45590,1,9
1994,SO45593,1,5
1995,SO45593,1,9
1996,SO45594,1,5
1997,SO45594,1,9
1998,SO45595,1,5
1999,SO45595,1,9
2000,SO45599,1,5
2001,SO45599,1,9
2002,SO45600,1,5
2003,SO45600,1,9
2004,SO45602,1,5
2005,SO45602,1,9
2006,SO45603,1,5
2007,SO45603,1,9
2008,SO45604,1,5
2009,SO45604,1,9
2010,SO45605,1,5
2011,SO45605,1,9
2012,SO45606,1,5
2013,SO45606,1,9
2014,SO45609,1,5
2015,SO45609,1,9
2016,SO45610,1,5
2017,SO45610,1,9
2018,SO45611,1,5
2019,SO45611,1,9
2020,SO45612,1,5
2021,SO45612,1,9
2022,SO45613,1,5
2023,SO45613,1,9
2024,SO45614,1,5
2025,SO45614,1,9
2026,SO45616,1,5
2027,SO45616,1,9
2028,SO45617,1,5
2029,SO45617,1,9
2030,SO45618,1,5
2031,SO45618,1,9
2032,SO45619,1,5
2033,SO45619,1,9
2034,SO45620,1,5
2035,SO45620,1,9
2036,SO45623,1,5
2037,SO45623,1,9
2038,SO45624,1,5
2039,SO45624,1,9
2040,SO45625,1,5
2041,SO45625,1,9
2042,SO45626,1,5
2043,SO45626,1,9
2044,SO45628,1,5
2045,SO45628,1,9
2046,SO45632,1,5
2047,SO45632,1,9
2048,SO45634,1,5
2049,SO45634,1,9
2050,SO45635,1,5
2051,SO45635,1,9
2052,SO45636,1,5
2053,SO45636,1,9
2054,SO45637,1,5
2055,SO45637,1,9
2056,SO45639,1,5
2057,SO45639,1,9
2058,SO45640,1,5
2059,SO45640,1,9
2060,SO45641,1,5
2061,SO45641,1,9
2062,SO45642,1,5
2063,SO45642,1,9
2064,SO45643,1,5
2065,SO45643,1,9
2066,SO45646,1,5
2067,SO45646,1,9
2068,SO45648,1,5
2069,SO45648,1,9
2070,SO45649,1,5
2071,SO45649,1,9
2072,SO45650,1,5
2073,SO45650,1,9
2074,SO45651,1,5
2075,SO45651,1,9
2076,SO45655,1,5
2077,SO45655,1,9
2078,SO45656,1,5
2079,SO45656,1,9
2080,SO45657,1,5
2081,SO45657,1,9
2082,SO45658,1,5
2083,SO45658,1,9
2084,SO45660,1,5
2085,SO45660,1,9
2086,SO45664,1,5
2087,SO45664,1,9
2088,SO45667,1,5
2089,SO45667,1,9
2090,SO45668,1,5
2091,SO45668,1,9
2092,SO45669,1,5
2093,SO45669,1,9
2094,SO45670,1,5
2095,SO45670,1,9
2096,SO45671,1,5
2097,SO45671,1,9
2098,SO45673,1,5
2099,SO45673,1,9
2100,SO45674,1,5
2101,SO45674,1,9
2102,SO45678,1,5
2103,SO45678,1,9
2104,SO45679,1,5
2105,SO45679,1,9
2106,SO45680,1,5
2107,SO45680,1,9
2108,SO45681,1,5
2109,SO45681,1,9
2110,SO45682,1,5
2111,SO45682,1,9
2112,SO45683,1,5
2113,SO45683,1,9
2114,SO45689,1,5
2115,SO45689,1,9
2116,SO45690,1,5
2117,SO45690,1,9
2118,SO45692,1,5
2119,SO45692,1,9
2120,SO45693,1,5
2121,SO45693,1,9
2122,SO45694,1,5
2123,SO45694,1,9
2124,SO45695,1,5
2125,SO45695,1,9
2126,SO45696,1,5
2127,SO45696,1,9
2128,SO45697,1,5
2129,SO45697,1,9
2130,SO45700,1,5
2131,SO45700,1,9
2132,SO45701,1,5
2133,SO45701,1,9
2134,SO45703,1,5
2135,SO45703,1,9
2136,SO45704,1,5
2137,SO45704,1,9
2138,SO45705,1,5
2139,SO45705,1,9
2140,SO45706,1,5
2141,SO45706,1,9
2142,SO45708,1,5
2143,SO45708,1,9
2144,SO45709,1,5
2145,SO45709,1,9
2146,SO45710,1,5
2147,SO45710,1,9
2148,SO45711,1,5
2149,SO45711,1,9
2150,SO45713,1,5
2151,SO45713,1,9
2152,SO45714,1,5
2153,SO45714,1,9
2154,SO45715,1,5
2155,SO45715,1,9
2156,SO45716,1,5
2157,SO45716,1,9
2158,SO45717,1,5
2159,SO45717,1,9
2160,SO45718,1,5
2161,SO45718,1,9
2162,SO45720,1,5
2163,SO45720,1,9
2164,SO45723,1,5
2165,SO45723,1,9
2166,SO45724,1,5
2167,SO45724,1,9
2168,SO45725,1,5
2169,SO45725,1,9
2170,SO45726,1,5
2171,SO45726,1,9
2172,SO45728,1,5
2173,SO45728,1,9
2174,SO45729,1,5
2175,SO45729,1,9
2176,SO45731,1,5
2177,SO45731,1,9
2178,SO45732,1,5
2179,SO45732,1,9
2180,SO45733,1,5
2181,SO45733,1,9
2182,SO45734,1,5
2183,SO45734,1,9
2184,SO45735,1,5
2185,SO45735,1,9
2186,SO45736,1,5
2187,SO45736,1,9
2188,SO45737,1,5
2189,SO45737,1,9
2190,SO45740,1,5
2191,SO45740,1,9
2192,SO45741,1,5
2193,SO45741,1,9
2194,SO45742,1,5
2195,SO45742,1,9
2196,SO45743,1,5
2197,SO45743,1,9
2198,SO45745,1,5
2199,SO45745,1,9
2200,SO45746,1,5
2201,SO45746,1,9
2202,SO45747,1,5
2203,SO45747,1,9
2204,SO45749,1,5
2205,SO45749,1,9
2206,SO45752,1,5
2207,SO45752,1,9
2208,SO45753,1,5
2209,SO45753,1,9
2210,SO45754,1,5
2211,SO45754,1,9
2212,SO45755,1,5
2213,SO45755,1,9
2214,SO45756,1,5
2215,SO45756,1,9
2216,SO45757,1,5
2217,SO45757,1,9
2218,SO45758,1,5
2219,SO45758,1,9
2220,SO45759,1,5
2221,SO45759,1,9
2222,SO45760,1,5
2223,SO45760,1,9
2224,SO45761,1,5
2225,SO45761,1,9
2226,SO45762,1,5
2227,SO45762,1,9
2228,SO45763,1,5
2229,SO45763,1,9
2230,SO45764,1,5
2231,SO45764,1,9
2232,SO45766,1,5
2233,SO45766,1,9
2234,SO45767,1,5
2235,SO45767,1,9
2236,SO45768,1,5
2237,SO45768,1,9
2238,SO45769,1,5
2239,SO45769,1,9
2240,SO45770,1,5
2241,SO45770,1,9
2242,SO45771,1,5
2243,SO45771,1,9
2244,SO45772,1,5
2245,SO45772,1,9
2246,SO45773,1,5
2247,SO45773,1,9
2248,SO45774,1,5
2249,SO45774,1,9
2250,SO45775,1,5
2251,SO45775,1,9
2252,SO45776,1,5
2253,SO45776,1,9
2254,SO45816,1,5
2255,SO45816,1,9
2256,SO45817,1,5
2257,SO45817,1,9
2258,SO45819,1,5
2259,SO45819,1,9
2260,SO45822,1,5
2261,SO45822,1,9
2262,SO45823,1,5
2263,SO45823,1,9
2264,SO45824,1,5
2265,SO45824,1,9
2266,SO45825,1,5
2267,SO45825,1,9
2268,SO45826,1,5
2269,SO45826,1,9
2270,SO45827,1,5
2271,SO45827,1,9
2272,SO45829,1,5
2273,SO45829,1,9
2274,SO45830,1,5
2275,SO45830,1,9
2276,SO45831,1,5
2277,SO45831,1,9
2278,SO45833,1,5
2279,SO45833,1,9
2280,SO45834,1,5
2281,SO45834,1,9
2282,SO45835,1,5
2283,SO45835,1,9
2284,SO45836,1,5
2285,SO45836,1,9
2286,SO45838,1,5
2287,SO45838,1,9
2288,SO45841,1,5
2289,SO45841,1,9
2290,SO45842,1,5
2291,SO45842,1,9
2292,SO45843,1,5
2293,SO45843,1,9
2294,SO45844,1,5
2295,SO45844,1,9
2296,SO45845,1,5
2297,SO45845,1,9
2298,SO45846,1,5
2299,SO45846,1,9
2300,SO45849,1,5
2301,SO45849,1,9
2302,SO45850,1,5
2303,SO45850,1,9
2304,SO45851,1,5
2305,SO45851,1,9
2306,SO45853,1,5
2307,SO45853,1,9
2308,SO45854,1,5
2309,SO45854,1,9
2310,SO45856,1,5
2311,SO45856,1,9
2312,SO45859,1,5
2313,SO45859,1,9
2314,SO45860,1,5
2315,SO45860,1,9
2316,SO45861,1,5
2317,SO45861,1,9
2318,SO45862,1,5
2319,SO45862,1,9
2320,SO45863,1,5
2321,SO45863,1,9
2322,SO45864,1,5
2323,SO45864,1,9
2324,SO45865,1,5
2325,SO45865,1,9
2326,SO45866,1,5
2327,SO45866,1,9
2328,SO45867,1,5
2329,SO45867,1,9
2330,SO45868,1,5
2331,SO45868,1,9
2332,SO45869,1,5
2333,SO45869,1,9
2334,SO45873,1,5
2335,SO45873,1,9
2336,SO45875,1,5
2337,SO45875,1,9
2338,SO45876,1,5
2339,SO45876,1,9
2340,SO45878,1,5
2341,SO45878,1,9
2342,SO45880,1,5
2343,SO45880,1,9
2344,SO45881,1,5
2345,SO45881,1,9
2346,SO45882,1,5
2347,SO45882,1,9
2348,SO45883,1,5
2349,SO45883,1,9
2350,SO45884,1,5
2351,SO45884,1,9
2352,SO45885,1,5
2353,SO45885,1,9
2354,SO45888,1,5
2355,SO45888,1,9
2356,SO45892,1,5
2357,SO45892,1,9
2358,SO45893,1,5
2359,SO45893,1,9
2360,SO45895,1,5
2361,SO45895,1,9
2362,SO45896,1,5
2363,SO45896,1,9
2364,SO45897,1,5
2365,SO45897,1,9
2366,SO45898,1,5
2367,SO45898,1,9
2368,SO45899,1,5
2369,SO45899,1,9
2370,SO45900,1,5
2371,SO45900,1,9
2372,SO45901,1,5
2373,SO45901,1,9
2374,SO45902,1,5
2375,SO45902,1,9
2376,SO45903,1,5
2377,SO45903,1,9
2378,SO45904,1,5
2379,SO45904,1,9
2380,SO45905,1,5
2381,SO45905,1,9
2382,SO45906,1,5
2383,SO45906,1,9
2384,SO45907,1,5
2385,SO45907,1,9
2386,SO45910,1,5
2387,SO45910,1,9
2388,SO45911,1,5
2389,SO45911,1,9
2390,SO45912,1,5
2391,SO45912,1,9
2392,SO45918,1,5
2393,SO45918,1,9
2394,SO45919,1,5
2395,SO45919,1,9
2396,SO45920,1,5
2397,SO45920,1,9
2398,SO45921,1,5
2399,SO45921,1,9
2400,SO45922,1,5
2401,SO45922,1,9
2402,SO45923,1,5
2403,SO45923,1,9
2404,SO45924,1,5
2405,SO45924,1,9
2406,SO45926,1,5
2407,SO45926,1,9
