,DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
215,20050804,2005-08-04,5,Thursday,Jueves,Jeudi,4,216,32,August,Agosto,Août,8,3,2005,2,1,2006,1
216,20050805,2005-08-05,6,Friday,Viernes,Vendredi,5,217,32,August,Agosto,Août,8,3,2005,2,1,2006,1
217,20050806,2005-08-06,7,Saturday,Sábado,Samedi,6,218,32,August,Agosto,Août,8,3,2005,2,1,2006,1
218,20050807,2005-08-07,1,Sunday,Domingo,Dimanche,7,219,33,August,Agosto,Août,8,3,2005,2,1,2006,1
219,20050808,2005-08-08,2,Monday,Lunes,Lundi,8,220,33,August,Agosto,Août,8,3,2005,2,1,2006,1
220,20050809,2005-08-09,3,Tuesday,Martes,Mardi,9,221,33,August,Agosto,Août,8,3,2005,2,1,2006,1
221,20050810,2005-08-10,4,Wednesday,Miércoles,Mercredi,10,222,33,August,Agosto,Août,8,3,2005,2,1,2006,1
222,20050811,2005-08-11,5,Thursday,Jueves,Jeudi,11,223,33,August,Agosto,Août,8,3,2005,2,1,2006,1
223,20050812,2005-08-12,6,Friday,Viernes,Vendredi,12,224,33,August,Agosto,Août,8,3,2005,2,1,2006,1
224,20050813,2005-08-13,7,Saturday,Sábado,Samedi,13,225,33,August,Agosto,Août,8,3,2005,2,1,2006,1
225,20050814,2005-08-14,1,Sunday,Domingo,Dimanche,14,226,34,August,Agosto,Août,8,3,2005,2,1,2006,1
226,20050815,2005-08-15,2,Monday,Lunes,Lundi,15,227,34,August,Agosto,Août,8,3,2005,2,1,2006,1
227,20050816,2005-08-16,3,Tuesday,Martes,Mardi,16,228,34,August,Agosto,Août,8,3,2005,2,1,2006,1
228,20050817,2005-08-17,4,Wednesday,Miércoles,Mercredi,17,229,34,August,Agosto,Août,8,3,2005,2,1,2006,1
229,20050818,2005-08-18,5,Thursday,Jueves,Jeudi,18,230,34,August,Agosto,Août,8,3,2005,2,1,2006,1
230,20050819,2005-08-19,6,Friday,Viernes,Vendredi,19,231,34,August,Agosto,Août,8,3,2005,2,1,2006,1
231,20050820,2005-08-20,7,Saturday,Sábado,Samedi,20,232,34,August,Agosto,Août,8,3,2005,2,1,2006,1
232,20050821,2005-08-21,1,Sunday,Domingo,Dimanche,21,233,35,August,Agosto,Août,8,3,2005,2,1,2006,1
233,20050822,2005-08-22,2,Monday,Lunes,Lundi,22,234,35,August,Agosto,Août,8,3,2005,2,1,2006,1
234,20050823,2005-08-23,3,Tuesday,Martes,Mardi,23,235,35,August,Agosto,Août,8,3,2005,2,1,2006,1
235,20050824,2005-08-24,4,Wednesday,Miércoles,Mercredi,24,236,35,August,Agosto,Août,8,3,2005,2,1,2006,1
236,20050825,2005-08-25,5,Thursday,Jueves,Jeudi,25,237,35,August,Agosto,Août,8,3,2005,2,1,2006,1
237,20050826,2005-08-26,6,Friday,Viernes,Vendredi,26,238,35,August,Agosto,Août,8,3,2005,2,1,2006,1
238,20050827,2005-08-27,7,Saturday,Sábado,Samedi,27,239,35,August,Agosto,Août,8,3,2005,2,1,2006,1
239,20050828,2005-08-28,1,Sunday,Domingo,Dimanche,28,240,36,August,Agosto,Août,8,3,2005,2,1,2006,1
240,20050829,2005-08-29,2,Monday,Lunes,Lundi,29,241,36,August,Agosto,Août,8,3,2005,2,1,2006,1
241,20050830,2005-08-30,3,Tuesday,Martes,Mardi,30,242,36,August,Agosto,Août,8,3,2005,2,1,2006,1
242,20050831,2005-08-31,4,Wednesday,Miércoles,Mercredi,31,243,36,August,Agosto,Août,8,3,2005,2,1,2006,1
243,20050901,2005-09-01,5,Thursday,Jueves,Jeudi,1,244,36,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
244,20050902,2005-09-02,6,Friday,Viernes,Vendredi,2,245,36,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
245,20050903,2005-09-03,7,Saturday,Sábado,Samedi,3,246,36,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
246,20050904,2005-09-04,1,Sunday,Domingo,Dimanche,4,247,37,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
247,20050905,2005-09-05,2,Monday,Lunes,Lundi,5,248,37,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
248,20050906,2005-09-06,3,Tuesday,Martes,Mardi,6,249,37,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
249,20050907,2005-09-07,4,Wednesday,Miércoles,Mercredi,7,250,37,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
250,20050908,2005-09-08,5,Thursday,Jueves,Jeudi,8,251,37,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
251,20050909,2005-09-09,6,Friday,Viernes,Vendredi,9,252,37,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
252,20050910,2005-09-10,7,Saturday,Sábado,Samedi,10,253,37,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
253,20050911,2005-09-11,1,Sunday,Domingo,Dimanche,11,254,38,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
254,20050912,2005-09-12,2,Monday,Lunes,Lundi,12,255,38,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
255,20050913,2005-09-13,3,Tuesday,Martes,Mardi,13,256,38,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
256,20050914,2005-09-14,4,Wednesday,Miércoles,Mercredi,14,257,38,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
257,20050915,2005-09-15,5,Thursday,Jueves,Jeudi,15,258,38,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
258,20050916,2005-09-16,6,Friday,Viernes,Vendredi,16,259,38,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
259,20050917,2005-09-17,7,Saturday,Sábado,Samedi,17,260,38,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
260,20050918,2005-09-18,1,Sunday,Domingo,Dimanche,18,261,39,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
261,20050919,2005-09-19,2,Monday,Lunes,Lundi,19,262,39,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
262,20050920,2005-09-20,3,Tuesday,Martes,Mardi,20,263,39,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
263,20050921,2005-09-21,4,Wednesday,Miércoles,Mercredi,21,264,39,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
264,20050922,2005-09-22,5,Thursday,Jueves,Jeudi,22,265,39,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
265,20050923,2005-09-23,6,Friday,Viernes,Vendredi,23,266,39,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
266,20050924,2005-09-24,7,Saturday,Sábado,Samedi,24,267,39,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
267,20050925,2005-09-25,1,Sunday,Domingo,Dimanche,25,268,40,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
268,20050926,2005-09-26,2,Monday,Lunes,Lundi,26,269,40,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
269,20050927,2005-09-27,3,Tuesday,Martes,Mardi,27,270,40,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
270,20050928,2005-09-28,4,Wednesday,Miércoles,Mercredi,28,271,40,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
271,20050929,2005-09-29,5,Thursday,Jueves,Jeudi,29,272,40,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
272,20050930,2005-09-30,6,Friday,Viernes,Vendredi,30,273,40,September,Septiembre,Septembre,9,3,2005,2,1,2006,1
273,20051001,2005-10-01,7,Saturday,Sábado,Samedi,1,274,40,October,Octubre,Octobre,10,4,2005,2,2,2006,1
274,20051002,2005-10-02,1,Sunday,Domingo,Dimanche,2,275,41,October,Octubre,Octobre,10,4,2005,2,2,2006,1
275,20051003,2005-10-03,2,Monday,Lunes,Lundi,3,276,41,October,Octubre,Octobre,10,4,2005,2,2,2006,1
276,20051004,2005-10-04,3,Tuesday,Martes,Mardi,4,277,41,October,Octubre,Octobre,10,4,2005,2,2,2006,1
277,20051005,2005-10-05,4,Wednesday,Miércoles,Mercredi,5,278,41,October,Octubre,Octobre,10,4,2005,2,2,2006,1
278,20051006,2005-10-06,5,Thursday,Jueves,Jeudi,6,279,41,October,Octubre,Octobre,10,4,2005,2,2,2006,1
279,20051007,2005-10-07,6,Friday,Viernes,Vendredi,7,280,41,October,Octubre,Octobre,10,4,2005,2,2,2006,1
280,20051008,2005-10-08,7,Saturday,Sábado,Samedi,8,281,41,October,Octubre,Octobre,10,4,2005,2,2,2006,1
281,20051009,2005-10-09,1,Sunday,Domingo,Dimanche,9,282,42,October,Octubre,Octobre,10,4,2005,2,2,2006,1
282,20051010,2005-10-10,2,Monday,Lunes,Lundi,10,283,42,October,Octubre,Octobre,10,4,2005,2,2,2006,1
283,20051011,2005-10-11,3,Tuesday,Martes,Mardi,11,284,42,October,Octubre,Octobre,10,4,2005,2,2,2006,1
284,20051012,2005-10-12,4,Wednesday,Miércoles,Mercredi,12,285,42,October,Octubre,Octobre,10,4,2005,2,2,2006,1
285,20051013,2005-10-13,5,Thursday,Jueves,Jeudi,13,286,42,October,Octubre,Octobre,10,4,2005,2,2,2006,1
286,20051014,2005-10-14,6,Friday,Viernes,Vendredi,14,287,42,October,Octubre,Octobre,10,4,2005,2,2,2006,1
287,20051015,2005-10-15,7,Saturday,Sábado,Samedi,15,288,42,October,Octubre,Octobre,10,4,2005,2,2,2006,1
288,20051016,2005-10-16,1,Sunday,Domingo,Dimanche,16,289,43,October,Octubre,Octobre,10,4,2005,2,2,2006,1
289,20051017,2005-10-17,2,Monday,Lunes,Lundi,17,290,43,October,Octubre,Octobre,10,4,2005,2,2,2006,1
290,20051018,2005-10-18,3,Tuesday,Martes,Mardi,18,291,43,October,Octubre,Octobre,10,4,2005,2,2,2006,1
291,20051019,2005-10-19,4,Wednesday,Miércoles,Mercredi,19,292,43,October,Octubre,Octobre,10,4,2005,2,2,2006,1
292,20051020,2005-10-20,5,Thursday,Jueves,Jeudi,20,293,43,October,Octubre,Octobre,10,4,2005,2,2,2006,1
293,20051021,2005-10-21,6,Friday,Viernes,Vendredi,21,294,43,October,Octubre,Octobre,10,4,2005,2,2,2006,1
294,20051022,2005-10-22,7,Saturday,Sábado,Samedi,22,295,43,October,Octubre,Octobre,10,4,2005,2,2,2006,1
295,20051023,2005-10-23,1,Sunday,Domingo,Dimanche,23,296,44,October,Octubre,Octobre,10,4,2005,2,2,2006,1
296,20051024,2005-10-24,2,Monday,Lunes,Lundi,24,297,44,October,Octubre,Octobre,10,4,2005,2,2,2006,1
297,20051025,2005-10-25,3,Tuesday,Martes,Mardi,25,298,44,October,Octubre,Octobre,10,4,2005,2,2,2006,1
298,20051026,2005-10-26,4,Wednesday,Miércoles,Mercredi,26,299,44,October,Octubre,Octobre,10,4,2005,2,2,2006,1
299,20051027,2005-10-27,5,Thursday,Jueves,Jeudi,27,300,44,October,Octubre,Octobre,10,4,2005,2,2,2006,1
300,20051028,2005-10-28,6,Friday,Viernes,Vendredi,28,301,44,October,Octubre,Octobre,10,4,2005,2,2,2006,1
301,20051029,2005-10-29,7,Saturday,Sábado,Samedi,29,302,44,October,Octubre,Octobre,10,4,2005,2,2,2006,1
302,20051030,2005-10-30,1,Sunday,Domingo,Dimanche,30,303,45,October,Octubre,Octobre,10,4,2005,2,2,2006,1
303,20051031,2005-10-31,2,Monday,Lunes,Lundi,31,304,45,October,Octubre,Octobre,10,4,2005,2,2,2006,1
304,20051101,2005-11-01,3,Tuesday,Martes,Mardi,1,305,45,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
305,20051102,2005-11-02,4,Wednesday,Miércoles,Mercredi,2,306,45,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
306,20051103,2005-11-03,5,Thursday,Jueves,Jeudi,3,307,45,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
307,20051104,2005-11-04,6,Friday,Viernes,Vendredi,4,308,45,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
308,20051105,2005-11-05,7,Saturday,Sábado,Samedi,5,309,45,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
309,20051106,2005-11-06,1,Sunday,Domingo,Dimanche,6,310,46,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
310,20051107,2005-11-07,2,Monday,Lunes,Lundi,7,311,46,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
311,20051108,2005-11-08,3,Tuesday,Martes,Mardi,8,312,46,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
312,20051109,2005-11-09,4,Wednesday,Miércoles,Mercredi,9,313,46,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
313,20051110,2005-11-10,5,Thursday,Jueves,Jeudi,10,314,46,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
314,20051111,2005-11-11,6,Friday,Viernes,Vendredi,11,315,46,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
315,20051112,2005-11-12,7,Saturday,Sábado,Samedi,12,316,46,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
316,20051113,2005-11-13,1,Sunday,Domingo,Dimanche,13,317,47,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
317,20051114,2005-11-14,2,Monday,Lunes,Lundi,14,318,47,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
318,20051115,2005-11-15,3,Tuesday,Martes,Mardi,15,319,47,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
319,20051116,2005-11-16,4,Wednesday,Miércoles,Mercredi,16,320,47,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
320,20051117,2005-11-17,5,Thursday,Jueves,Jeudi,17,321,47,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
321,20051118,2005-11-18,6,Friday,Viernes,Vendredi,18,322,47,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
322,20051119,2005-11-19,7,Saturday,Sábado,Samedi,19,323,47,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
323,20051120,2005-11-20,1,Sunday,Domingo,Dimanche,20,324,48,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
324,20051121,2005-11-21,2,Monday,Lunes,Lundi,21,325,48,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
325,20051122,2005-11-22,3,Tuesday,Martes,Mardi,22,326,48,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
326,20051123,2005-11-23,4,Wednesday,Miércoles,Mercredi,23,327,48,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
327,20051124,2005-11-24,5,Thursday,Jueves,Jeudi,24,328,48,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
328,20051125,2005-11-25,6,Friday,Viernes,Vendredi,25,329,48,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
329,20051126,2005-11-26,7,Saturday,Sábado,Samedi,26,330,48,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
330,20051127,2005-11-27,1,Sunday,Domingo,Dimanche,27,331,49,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
331,20051128,2005-11-28,2,Monday,Lunes,Lundi,28,332,49,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
332,20051129,2005-11-29,3,Tuesday,Martes,Mardi,29,333,49,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
333,20051130,2005-11-30,4,Wednesday,Miércoles,Mercredi,30,334,49,November,Noviembre,Novembre,11,4,2005,2,2,2006,1
334,20051201,2005-12-01,5,Thursday,Jueves,Jeudi,1,335,49,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
335,20051202,2005-12-02,6,Friday,Viernes,Vendredi,2,336,49,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
336,20051203,2005-12-03,7,Saturday,Sábado,Samedi,3,337,49,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
337,20051204,2005-12-04,1,Sunday,Domingo,Dimanche,4,338,50,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
338,20051205,2005-12-05,2,Monday,Lunes,Lundi,5,339,50,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
339,20051206,2005-12-06,3,Tuesday,Martes,Mardi,6,340,50,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
340,20051207,2005-12-07,4,Wednesday,Miércoles,Mercredi,7,341,50,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
341,20051208,2005-12-08,5,Thursday,Jueves,Jeudi,8,342,50,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
342,20051209,2005-12-09,6,Friday,Viernes,Vendredi,9,343,50,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
343,20051210,2005-12-10,7,Saturday,Sábado,Samedi,10,344,50,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
344,20051211,2005-12-11,1,Sunday,Domingo,Dimanche,11,345,51,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
345,20051212,2005-12-12,2,Monday,Lunes,Lundi,12,346,51,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
346,20051213,2005-12-13,3,Tuesday,Martes,Mardi,13,347,51,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
347,20051214,2005-12-14,4,Wednesday,Miércoles,Mercredi,14,348,51,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
348,20051215,2005-12-15,5,Thursday,Jueves,Jeudi,15,349,51,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
349,20051216,2005-12-16,6,Friday,Viernes,Vendredi,16,350,51,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
350,20051217,2005-12-17,7,Saturday,Sábado,Samedi,17,351,51,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
351,20051218,2005-12-18,1,Sunday,Domingo,Dimanche,18,352,52,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
352,20051219,2005-12-19,2,Monday,Lunes,Lundi,19,353,52,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
353,20051220,2005-12-20,3,Tuesday,Martes,Mardi,20,354,52,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
354,20051221,2005-12-21,4,Wednesday,Miércoles,Mercredi,21,355,52,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
355,20051222,2005-12-22,5,Thursday,Jueves,Jeudi,22,356,52,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
356,20051223,2005-12-23,6,Friday,Viernes,Vendredi,23,357,52,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
357,20051224,2005-12-24,7,Saturday,Sábado,Samedi,24,358,52,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
358,20051225,2005-12-25,1,Sunday,Domingo,Dimanche,25,359,53,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
359,20051226,2005-12-26,2,Monday,Lunes,Lundi,26,360,53,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
360,20051227,2005-12-27,3,Tuesday,Martes,Mardi,27,361,53,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
361,20051228,2005-12-28,4,Wednesday,Miércoles,Mercredi,28,362,53,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
362,20051229,2005-12-29,5,Thursday,Jueves,Jeudi,29,363,53,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
363,20051230,2005-12-30,6,Friday,Viernes,Vendredi,30,364,53,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
364,20051231,2005-12-31,7,Saturday,Sábado,Samedi,31,365,53,December,Diciembre,Décembre,12,4,2005,2,2,2006,1
365,20060101,2006-01-01,1,Sunday,Domingo,Dimanche,1,1,1,January,Enero,Janvier,1,1,2006,1,3,2006,2
366,20060102,2006-01-02,2,Monday,Lunes,Lundi,2,2,1,January,Enero,Janvier,1,1,2006,1,3,2006,2
367,20060103,2006-01-03,3,Tuesday,Martes,Mardi,3,3,1,January,Enero,Janvier,1,1,2006,1,3,2006,2
368,20060104,2006-01-04,4,Wednesday,Miércoles,Mercredi,4,4,1,January,Enero,Janvier,1,1,2006,1,3,2006,2
369,20060105,2006-01-05,5,Thursday,Jueves,Jeudi,5,5,1,January,Enero,Janvier,1,1,2006,1,3,2006,2
370,20060106,2006-01-06,6,Friday,Viernes,Vendredi,6,6,1,January,Enero,Janvier,1,1,2006,1,3,2006,2
371,20060107,2006-01-07,7,Saturday,Sábado,Samedi,7,7,1,January,Enero,Janvier,1,1,2006,1,3,2006,2
372,20060108,2006-01-08,1,Sunday,Domingo,Dimanche,8,8,2,January,Enero,Janvier,1,1,2006,1,3,2006,2
373,20060109,2006-01-09,2,Monday,Lunes,Lundi,9,9,2,January,Enero,Janvier,1,1,2006,1,3,2006,2
374,20060110,2006-01-10,3,Tuesday,Martes,Mardi,10,10,2,January,Enero,Janvier,1,1,2006,1,3,2006,2
375,20060111,2006-01-11,4,Wednesday,Miércoles,Mercredi,11,11,2,January,Enero,Janvier,1,1,2006,1,3,2006,2
376,20060112,2006-01-12,5,Thursday,Jueves,Jeudi,12,12,2,January,Enero,Janvier,1,1,2006,1,3,2006,2
377,20060113,2006-01-13,6,Friday,Viernes,Vendredi,13,13,2,January,Enero,Janvier,1,1,2006,1,3,2006,2
378,20060114,2006-01-14,7,Saturday,Sábado,Samedi,14,14,2,January,Enero,Janvier,1,1,2006,1,3,2006,2
379,20060115,2006-01-15,1,Sunday,Domingo,Dimanche,15,15,3,January,Enero,Janvier,1,1,2006,1,3,2006,2
380,20060116,2006-01-16,2,Monday,Lunes,Lundi,16,16,3,January,Enero,Janvier,1,1,2006,1,3,2006,2
381,20060117,2006-01-17,3,Tuesday,Martes,Mardi,17,17,3,January,Enero,Janvier,1,1,2006,1,3,2006,2
382,20060118,2006-01-18,4,Wednesday,Miércoles,Mercredi,18,18,3,January,Enero,Janvier,1,1,2006,1,3,2006,2
383,20060119,2006-01-19,5,Thursday,Jueves,Jeudi,19,19,3,January,Enero,Janvier,1,1,2006,1,3,2006,2
384,20060120,2006-01-20,6,Friday,Viernes,Vendredi,20,20,3,January,Enero,Janvier,1,1,2006,1,3,2006,2
385,20060121,2006-01-21,7,Saturday,Sábado,Samedi,21,21,3,January,Enero,Janvier,1,1,2006,1,3,2006,2
386,20060122,2006-01-22,1,Sunday,Domingo,Dimanche,22,22,4,January,Enero,Janvier,1,1,2006,1,3,2006,2
387,20060123,2006-01-23,2,Monday,Lunes,Lundi,23,23,4,January,Enero,Janvier,1,1,2006,1,3,2006,2
388,20060124,2006-01-24,3,Tuesday,Martes,Mardi,24,24,4,January,Enero,Janvier,1,1,2006,1,3,2006,2
389,20060125,2006-01-25,4,Wednesday,Miércoles,Mercredi,25,25,4,January,Enero,Janvier,1,1,2006,1,3,2006,2
390,20060126,2006-01-26,5,Thursday,Jueves,Jeudi,26,26,4,January,Enero,Janvier,1,1,2006,1,3,2006,2
391,20060127,2006-01-27,6,Friday,Viernes,Vendredi,27,27,4,January,Enero,Janvier,1,1,2006,1,3,2006,2
392,20060128,2006-01-28,7,Saturday,Sábado,Samedi,28,28,4,January,Enero,Janvier,1,1,2006,1,3,2006,2
393,20060129,2006-01-29,1,Sunday,Domingo,Dimanche,29,29,5,January,Enero,Janvier,1,1,2006,1,3,2006,2
394,20060130,2006-01-30,2,Monday,Lunes,Lundi,30,30,5,January,Enero,Janvier,1,1,2006,1,3,2006,2
395,20060131,2006-01-31,3,Tuesday,Martes,Mardi,31,31,5,January,Enero,Janvier,1,1,2006,1,3,2006,2
396,20060201,2006-02-01,4,Wednesday,Miércoles,Mercredi,1,32,5,February,Febrero,Février,2,1,2006,1,3,2006,2
397,20060202,2006-02-02,5,Thursday,Jueves,Jeudi,2,33,5,February,Febrero,Février,2,1,2006,1,3,2006,2
398,20060203,2006-02-03,6,Friday,Viernes,Vendredi,3,34,5,February,Febrero,Février,2,1,2006,1,3,2006,2
399,20060204,2006-02-04,7,Saturday,Sábado,Samedi,4,35,5,February,Febrero,Février,2,1,2006,1,3,2006,2
400,20060205,2006-02-05,1,Sunday,Domingo,Dimanche,5,36,6,February,Febrero,Février,2,1,2006,1,3,2006,2
401,20060206,2006-02-06,2,Monday,Lunes,Lundi,6,37,6,February,Febrero,Février,2,1,2006,1,3,2006,2
402,20060207,2006-02-07,3,Tuesday,Martes,Mardi,7,38,6,February,Febrero,Février,2,1,2006,1,3,2006,2
403,20060208,2006-02-08,4,Wednesday,Miércoles,Mercredi,8,39,6,February,Febrero,Février,2,1,2006,1,3,2006,2
404,20060209,2006-02-09,5,Thursday,Jueves,Jeudi,9,40,6,February,Febrero,Février,2,1,2006,1,3,2006,2
405,20060210,2006-02-10,6,Friday,Viernes,Vendredi,10,41,6,February,Febrero,Février,2,1,2006,1,3,2006,2
406,20060211,2006-02-11,7,Saturday,Sábado,Samedi,11,42,6,February,Febrero,Février,2,1,2006,1,3,2006,2
407,20060212,2006-02-12,1,Sunday,Domingo,Dimanche,12,43,7,February,Febrero,Février,2,1,2006,1,3,2006,2
408,20060213,2006-02-13,2,Monday,Lunes,Lundi,13,44,7,February,Febrero,Février,2,1,2006,1,3,2006,2
409,20060214,2006-02-14,3,Tuesday,Martes,Mardi,14,45,7,February,Febrero,Février,2,1,2006,1,3,2006,2
410,20060215,2006-02-15,4,Wednesday,Miércoles,Mercredi,15,46,7,February,Febrero,Février,2,1,2006,1,3,2006,2
411,20060216,2006-02-16,5,Thursday,Jueves,Jeudi,16,47,7,February,Febrero,Février,2,1,2006,1,3,2006,2
412,20060217,2006-02-17,6,Friday,Viernes,Vendredi,17,48,7,February,Febrero,Février,2,1,2006,1,3,2006,2
413,20060218,2006-02-18,7,Saturday,Sábado,Samedi,18,49,7,February,Febrero,Février,2,1,2006,1,3,2006,2
414,20060219,2006-02-19,1,Sunday,Domingo,Dimanche,19,50,8,February,Febrero,Février,2,1,2006,1,3,2006,2
415,20060220,2006-02-20,2,Monday,Lunes,Lundi,20,51,8,February,Febrero,Février,2,1,2006,1,3,2006,2
416,20060221,2006-02-21,3,Tuesday,Martes,Mardi,21,52,8,February,Febrero,Février,2,1,2006,1,3,2006,2
417,20060222,2006-02-22,4,Wednesday,Miércoles,Mercredi,22,53,8,February,Febrero,Février,2,1,2006,1,3,2006,2
418,20060223,2006-02-23,5,Thursday,Jueves,Jeudi,23,54,8,February,Febrero,Février,2,1,2006,1,3,2006,2
419,20060224,2006-02-24,6,Friday,Viernes,Vendredi,24,55,8,February,Febrero,Février,2,1,2006,1,3,2006,2
420,20060225,2006-02-25,7,Saturday,Sábado,Samedi,25,56,8,February,Febrero,Février,2,1,2006,1,3,2006,2
421,20060226,2006-02-26,1,Sunday,Domingo,Dimanche,26,57,9,February,Febrero,Février,2,1,2006,1,3,2006,2
422,20060227,2006-02-27,2,Monday,Lunes,Lundi,27,58,9,February,Febrero,Février,2,1,2006,1,3,2006,2
423,20060228,2006-02-28,3,Tuesday,Martes,Mardi,28,59,9,February,Febrero,Février,2,1,2006,1,3,2006,2
424,20060301,2006-03-01,4,Wednesday,Miércoles,Mercredi,1,60,9,March,Marzo,Mars,3,1,2006,1,3,2006,2
425,20060302,2006-03-02,5,Thursday,Jueves,Jeudi,2,61,9,March,Marzo,Mars,3,1,2006,1,3,2006,2
426,20060303,2006-03-03,6,Friday,Viernes,Vendredi,3,62,9,March,Marzo,Mars,3,1,2006,1,3,2006,2
427,20060304,2006-03-04,7,Saturday,Sábado,Samedi,4,63,9,March,Marzo,Mars,3,1,2006,1,3,2006,2
428,20060305,2006-03-05,1,Sunday,Domingo,Dimanche,5,64,10,March,Marzo,Mars,3,1,2006,1,3,2006,2
